,heating load,cooling load,relative compactness,surface area,wall area,roof area,overall height,orientation,glazing area,glazing area distribution
157,23.84,27.54,0.6059810041507002,-0.16666666666666544,0.250685064901386,0.015385410707827828,0.22675372575029118,-0.13878804421070182,-0.0012578403723099367,9.067160345058552e-17
158,24.17,25.35,0.6059810041507002,0.16666666666666768,0.25068506490138476,0.015385410707825259,0.22675372575029118,-0.13878804421070182,-0.0012578403723099325,9.546595956438038e-17
159,23.87,24.93,0.6059810041507002,0.5000000000000009,0.2506850649013835,0.01538541070782269,0.2267537257502912,-0.13878804421070182,-0.0012578403723099265,1.0026031567817522e-16
160,35.78,43.12,0.5535039622656194,-0.4999999999999966,0.25068506490138726,0.192929943319806,0.2267537257502911,-0.13418971020423912,-0.0011772603089438905,-4.7735206217251217e-17
161,35.48,41.22,0.5535039622656194,-0.16666666666666335,0.250685064901386,0.19292994331980343,0.22675372575029112,-0.13418971020423912,-0.0011772603089438842,-4.294085010345637e-17
162,36.97,35.1,0.5535039622656194,0.1666666666666697,0.25068506490138476,0.19292994331980087,0.22675372575029118,-0.13418971020423912,-0.00117726030894388,-3.814649398966153e-17
163,36.7,34.29,0.5535039622656194,0.5000000000000031,0.2506850649013835,0.1929299433197983,0.22675372575029124,-0.13418971020423912,-0.0011772603089438738,-3.335213787586668e-17
164,32.52,33.85,0.6385391922455281,-0.49999999999999195,0.25068506490138714,0.6358261155434809,0.22675372575029104,0.06989832844990694,0.042470615884655206,-1.506472679240316e-16
165,33.28,34.11,0.6385391922455281,-0.16666666666665855,0.2506850649013859,0.6358261155434782,0.22675372575029104,0.06989832844990694,0.04247061588465521,-1.4585291181023677e-16
166,32.33,34.48,0.6385391922455281,0.1666666666666745,0.25068506490138465,0.6358261155434757,0.2267537257502911,0.06989832844990694,0.04247061588465522,-1.4105855569644194e-16
167,33.24,34.5,0.6385391922455281,0.5000000000000077,0.2506850649013835,0.6358261155434731,0.22675372575029118,0.06989832844990694,0.04247061588465522,-1.3626419958264708e-16
168,10.39,13.6,-0.613229721781238,-0.5000000000000043,0.25068506490138714,-0.4714476067597058,0.22675372575029104,-0.012812771397632105,0.024230968882469308,-1.659250759285826e-17
169,10.34,13.36,-0.613229721781238,-0.16666666666667124,0.250685064901386,-0.47144760675970837,0.2267537257502911,-0.012812771397632103,0.02423096888246931,-1.179815147906342e-17
170,10.35,13.65,-0.613229721781238,0.16666666666666188,0.2506850649013847,-0.471447606759711,0.2267537257502911,-0.0128127713976321,0.024230968882469315,-7.003795365268575e-18
171,10.38,13.49,-0.613229721781238,0.4999999999999951,0.2506850649013835,-0.47144760675971353,0.22675372575029118,-0.012812771397632096,0.024230968882469325,-2.2094392514737267e-18
172,10.77,14.14,-0.6657067636663189,-0.5000000000000023,0.25068506490138714,-0.29390307414773,0.22675372575029104,-0.008214437391169513,0.024311548945835523,-1.2096898924891062e-16
173,10.68,13.77,-0.6657067636663189,-0.1666666666666691,0.2506850649013859,-0.2939030741477326,0.22675372575029104,-0.00821443739116951,0.024311548945835527,-1.1617463313511579e-16
174,10.68,14.3,-0.6657067636663189,0.166666666666664,0.25068506490138465,-0.29390307414773514,0.22675372575029107,-0.008214437391169508,0.02431154894583553,-1.1138027702132095e-16
175,10.7,13.87,-0.6657067636663189,0.4999999999999971,0.2506850649013834,-0.29390307414773775,0.2267537257502911,-0.008214437391169506,0.024311548945835534,-1.065859209075261e-16
176,11.22,14.44,-0.708223318766282,-0.5000000000000003,0.25068506490138726,-0.12674050018299576,0.22675372575029104,0.007870271851865996,0.0035913655653589784,-2.34642735162153e-16
177,11.16,14.27,-0.708223318766282,-0.16666666666666702,0.2506850649013859,-0.12674050018299834,0.22675372575029104,0.007870271851866,0.003591365565358983,-2.2984837904835816e-16
178,11.1,14.67,-0.708223318766282,0.1666666666666661,0.25068506490138476,-0.1267405001830009,0.2267537257502911,0.007870271851866001,0.0035913655653589892,-2.2505402293456335e-16
179,11.14,14.4,-0.708223318766282,0.4999999999999993,0.2506850649013834,-0.12674050018300348,0.2267537257502911,0.007870271851866003,0.0035913655653589944,-2.2025966682076851e-16
180,11.59,13.46,-0.7607003606513627,-0.4999999999999983,0.2506850649013871,0.05080403242898003,0.22675372575029107,0.012468605858328749,0.003671945628725346,1.060799958836421e-16
181,11.6,13.7,-0.7607003606513627,-0.166666666666665,0.2506850649013859,0.050804032428977464,0.2267537257502911,0.012468605858328754,0.003671945628725351,1.1087435199743694e-16
182,11.53,13.59,-0.7607003606513627,0.16666666666666813,0.2506850649013846,0.050804032428974896,0.22675372575029115,0.012468605858328756,0.0036719456287253563,1.1566870811123181e-16
183,11.61,13.83,-0.7607003606513627,0.5000000000000012,0.2506850649013833,0.05080403242897232,0.2267537257502912,0.012468605858328758,0.0036719456287253615,1.2046306422502665e-16
184,15.16,19.14,-0.8032169157513255,-0.4999999999999964,0.25068506490138714,0.2179666063937143,0.2267537257502911,0.02855331510136425,-0.017048237751751207,9.619517336815636e-18
185,15.36,19.18,-0.8032169157513255,-0.16666666666666288,0.2506850649013859,0.2179666063937117,0.22675372575029112,0.028553315101364257,-0.0170482377517512,1.4413873450610485e-17
186,15.12,19.37,-0.8032169157513255,0.16666666666667024,0.25068506490138465,0.21796660639370916,0.22675372575029118,0.028553315101364257,-0.017048237751751197,1.920822956440533e-17
187,15.36,19.29,-0.8032169157513255,0.5000000000000032,0.2506850649013834,0.21796660639370657,0.2267537257502912,0.02855331510136426,-0.01704823775175119,2.4002585678200174e-17
188,12.68,14.09,-0.8457334708512885,-0.4999999999999941,0.2506850649013872,0.38512918035844856,0.22675372575029107,0.04463802434439973,-0.03776842113222776,-9.831647278762142e-17
189,12.63,14.23,-0.8457334708512885,-0.16666666666666077,0.2506850649013858,0.38512918035844607,0.22675372575029104,0.04463802434439973,-0.03776842113222775,-9.352211667382657e-17
190,12.71,14.14,-0.8457334708512885,0.16666666666667238,0.25068506490138465,0.38512918035844346,0.22675372575029112,0.04463802434439973,-0.037768421132227746,-8.872776056003173e-17
191,12.73,13.89,-0.8457334708512885,0.5000000000000054,0.25068506490138337,0.3851291803584409,0.22675372575029118,0.04463802434439973,-0.037768421132227746,-8.393340444623687e-17
192,24.38,25.91,1.06199952662898,-0.5000000000000031,0.13380384413108418,-0.33829309491149,0.38904599368454507,0.18799867768126483,-0.019432270205797412,-1.2878671510289701e-16
193,24.23,25.72,1.06199952662898,-0.16666666666666985,0.13380384413108284,-0.33829309491149256,0.3890459936845451,0.18799867768126483,-0.019432270205797412,-1.2399235898910215e-16
194,24.04,26.18,1.06199952662898,0.16666666666666333,0.1338038441310817,-0.3382930949114952,0.3890459936845452,0.18799867768126483,-0.0194322702057974,-1.1919800287530731e-16
195,24.32,25.87,1.06199952662898,0.4999999999999964,0.13380384413108043,-0.33829309491149767,0.3890459936845452,0.18799867768126483,-0.019432270205797395,-1.1440364676151248e-16
196,29.06,29.34,0.8683683333560877,-0.5000000000000004,0.13380384413108407,-0.09511593219890516,0.38904599368454507,0.07447774289720253,0.0005467687435042642,7.267437595932415e-17
197,28.05,33.91,0.8683683333560877,-0.16666666666666727,0.1338038441310828,-0.09511593219890772,0.3890459936845451,0.07447774289720253,0.0005467687435042694,7.746873207311903e-17
198,28.86,32.83,0.8683683333560877,0.1666666666666659,0.1338038441310815,-0.0951159321989103,0.3890459936845452,0.07447774289720253,0.0005467687435042746,8.226308818691386e-17
199,29.79,29.92,0.8683683333560877,0.49999999999999906,0.13380384413108024,-0.09511593219891287,0.38904599368454534,0.07447774289720253,0.0005467687435042798,8.705744430070871e-17
200,26.44,27.17,0.6684185328208989,-0.5000000000000011,0.13380384413108423,-0.17254108055138692,0.38904599368454507,-0.13190000298059157,-0.02213918387951927,-2.2363842174119525e-16
201,25.37,31.76,0.6684185328208989,-0.16666666666666793,0.1338038441310829,-0.1725410805513895,0.3890459936845451,-0.13190000298059157,-0.022139183879519263,-2.1884406562740043e-16
202,26.33,31.06,0.6684185328208989,0.16666666666666521,0.1338038441310817,-0.17254108055139206,0.3890459936845451,-0.13190000298059157,-0.022139183879519256,-2.1404970951360562e-16
203,27.03,25.81,0.6684185328208989,0.4999999999999983,0.13380384413108035,-0.17254108055139464,0.38904599368454523,-0.13190000298059157,-0.022139183879519252,-2.0925535339981074e-16
204,23.8,24.61,0.6059810041507002,-0.49999999999999933,0.13380384413108418,0.01538541070783039,0.38904599368454507,-0.13878804421070182,-0.001257840372309947,8.988811834945227e-17
205,22.8,28.61,0.6059810041507002,-0.16666666666666596,0.13380384413108296,0.015385410707827823,0.3890459936845452,-0.13878804421070182,-0.001257840372309941,9.46824744632471e-17
206,23.59,27.57,0.6059810041507002,0.16666666666666716,0.13380384413108165,0.015385410707825254,0.3890459936845452,-0.13878804421070182,-0.0012578403723099367,9.947683057704196e-17
207,24.24,25.16,0.6059810041507002,0.5000000000000004,0.1338038441310804,0.015385410707822685,0.38904599368454523,-0.13878804421070182,-0.0012578403723099306,1.042711866908368e-16
208,36.86,34.25,0.5535039622656194,-0.4999999999999971,0.1338038441310842,0.192929943319806,0.38904599368454507,-0.13418971020423912,-0.0011772603089438946,-4.3724335204589647e-17
209,35.89,43.3,0.5535039622656194,-0.16666666666666388,0.13380384413108287,0.19292994331980343,0.3890459936845451,-0.13418971020423912,-0.0011772603089438883,-3.89299790907948e-17
210,35.45,41.86,0.5535039622656194,0.16666666666666916,0.1338038441310817,0.19292994331980087,0.3890459936845451,-0.13418971020423912,-0.0011772603089438842,-3.413562297699996e-17
211,37.1,35.29,0.5535039622656194,0.5000000000000026,0.13380384413108048,0.1929299433197983,0.3890459936845451,-0.13418971020423912,-0.0011772603089438781,-2.934126686320512e-17
212,33.08,34.11,0.6385391922455281,-0.49999999999999256,0.1338038441310841,0.6358261155434809,0.389045993684545,0.06989832844990695,0.042470615884655206,-1.4663639691137005e-16
213,32.38,33.62,0.6385391922455281,-0.16666666666665908,0.13380384413108282,0.6358261155434782,0.3890459936845451,0.06989832844990695,0.042470615884655206,-1.4184204079757524e-16
214,33.09,33.89,0.6385391922455281,0.16666666666667396,0.1338038441310816,0.6358261155434757,0.3890459936845451,0.06989832844990695,0.04247061588465521,-1.3704768468378037e-16
215,32.31,34.05,0.6385391922455281,0.5000000000000071,0.13380384413108035,0.6358261155434731,0.38904599368454523,0.06989832844990695,0.04247061588465522,-1.3225332856998551e-16
216,10.08,13.2,-0.613229721781238,-0.5000000000000048,0.13380384413108407,-0.4714476067597058,0.3890459936845451,-0.012812771397632101,0.024230968882469305,-1.2581636580196687e-17
217,10.15,13.36,-0.613229721781238,-0.16666666666667174,0.13380384413108293,-0.47144760675970837,0.3890459936845451,-0.0128127713976321,0.024230968882469308,-7.787280466401848e-18
218,10.07,13.21,-0.613229721781238,0.16666666666666138,0.1338038441310816,-0.471447606759711,0.3890459936845452,-0.012812771397632094,0.024230968882469315,-2.992924352607004e-18
219,10.14,13.53,-0.613229721781238,0.4999999999999946,0.13380384413108037,-0.47144760675971353,0.38904599368454523,-0.012812771397632093,0.024230968882469322,1.8014317611878443e-18
220,10.66,13.67,-0.6657067636663189,-0.5000000000000029,0.13380384413108415,-0.29390307414773,0.38904599368454496,-0.00821443739116951,0.024311548945835516,-1.1695811823624906e-16
221,10.68,14.12,-0.6657067636663189,-0.16666666666666963,0.1338038441310829,-0.2939030741477326,0.389045993684545,-0.008214437391169508,0.024311548945835523,-1.121637621224542e-16
222,10.53,13.79,-0.6657067636663189,0.16666666666666347,0.13380384413108165,-0.29390307414773514,0.389045993684545,-0.008214437391169505,0.024311548945835527,-1.0736940600865936e-16
223,10.72,14.2,-0.6657067636663189,0.4999999999999966,0.1338038441310804,-0.29390307414773775,0.389045993684545,-0.008214437391169503,0.02431154894583553,-1.0257504989486452e-16
224,11.18,14.29,-0.708223318766282,-0.5000000000000009,0.1338038441310842,-0.12674050018299576,0.38904599368454496,0.007870271851866,0.0035913655653589745,-2.3063186414949146e-16
225,11.22,14.49,-0.708223318766282,-0.16666666666666755,0.13380384413108284,-0.12674050018299834,0.38904599368454507,0.007870271851866003,0.0035913655653589797,-2.258375080356966e-16
226,11.07,14.42,-0.708223318766282,0.16666666666666557,0.13380384413108162,-0.1267405001830009,0.3890459936845452,0.007870271851866005,0.0035913655653589853,-2.2104315192190179e-16
227,11.2,14.73,-0.708223318766282,0.4999999999999987,0.13380384413108037,-0.12674050018300348,0.38904599368454507,0.007870271851866006,0.0035913655653589905,-2.1624879580810693e-16
228,11.44,14.86,-0.7607003606513627,-0.4999999999999988,0.13380384413108395,0.050804032428980024,0.3890459936845451,0.012468605858328754,0.003671945628725342,1.1009086689630368e-16
229,11.42,14.67,-0.7607003606513627,-0.16666666666666555,0.13380384413108282,0.05080403242897746,0.3890459936845452,0.012468605858328758,0.003671945628725347,1.148852230100985e-16
230,11.33,15.0,-0.7607003606513627,0.16666666666666757,0.13380384413108143,0.05080403242897489,0.3890459936845453,0.012468605858328761,0.003671945628725353,1.1967957912389338e-16
231,11.43,14.83,-0.7607003606513627,0.5000000000000007,0.13380384413108026,0.050804032428972315,0.38904599368454523,0.012468605858328763,0.003671945628725358,1.2447393523768821e-16
232,15.4,19.24,-0.8032169157513255,-0.4999999999999969,0.1338038441310841,0.2179666063937143,0.3890459936845451,0.028553315101364257,-0.01704823775175121,1.3630388349477207e-17
233,15.19,19.25,-0.8032169157513255,-0.16666666666666338,0.13380384413108287,0.2179666063937117,0.3890459936845451,0.02855331510136426,-0.017048237751751204,1.8424744463272058e-17
234,15.32,19.42,-0.8032169157513255,0.16666666666666974,0.13380384413108157,0.21796660639370916,0.3890459936845452,0.02855331510136426,-0.0170482377517512,2.32191005770669e-17
235,15.16,19.48,-0.8032169157513255,0.5000000000000027,0.1338038441310803,0.21796660639370657,0.3890459936845453,0.028553315101364263,-0.017048237751751193,2.8013456690861744e-17
236,12.85,14.37,-0.8457334708512885,-0.4999999999999946,0.13380384413108415,0.38512918035844856,0.38904599368454507,0.044638024344399736,-0.03776842113222776,-9.430560177495984e-17
237,13.04,14.34,-0.8457334708512885,-0.1666666666666613,0.13380384413108273,0.38512918035844607,0.38904599368454507,0.044638024344399736,-0.03776842113222776,-8.9511245661165e-17
238,13.0,14.28,-0.8457334708512885,0.16666666666667185,0.13380384413108157,0.38512918035844346,0.38904599368454507,0.044638024344399736,-0.03776842113222775,-8.471688954737014e-17
239,13.0,14.47,-0.8457334708512885,0.5000000000000049,0.13380384413108032,0.3851291803584409,0.3890459936845451,0.044638024344399736,-0.037768421132227746,-7.99225334335753e-17
240,24.35,25.64,1.06199952662898,-0.5000000000000037,0.016922623360781274,-0.33829309491149,0.5513382616187988,0.18799867768126483,-0.01943227020579742,-1.2477584409023542e-16
241,24.33,25.98,1.06199952662898,-0.16666666666667035,0.016922623360779886,-0.33829309491149256,0.551338261618799,0.18799867768126483,-0.019432270205797412,-1.199814879764406e-16
242,24.03,25.88,1.06199952662898,0.16666666666666283,0.016922623360778665,-0.3382930949114952,0.5513382616187991,0.18799867768126483,-0.0194322702057974,-1.1518713186264573e-16
243,24.26,26.18,1.06199952662898,0.4999999999999959,0.01692262336077741,-0.33829309491149767,0.5513382616187992,0.18799867768126483,-0.0194322702057974,-1.1039277574885091e-16
244,29.83,29.82,0.8683683333560877,-0.500000000000001,0.016922623360780976,-0.09511593219890516,0.5513382616187991,0.07447774289720253,0.0005467687435042606,7.668524697198574e-17
245,29.08,29.52,0.8683683333560877,-0.16666666666666777,0.016922623360779758,-0.09511593219890772,0.5513382616187991,0.07447774289720253,0.0005467687435042659,8.147960308578058e-17
246,28.03,34.45,0.8683683333560877,0.1666666666666654,0.016922623360778467,-0.0951159321989103,0.5513382616187992,0.07447774289720253,0.000546768743504271,8.627395919957544e-17
247,29.02,33.01,0.8683683333560877,0.4999999999999985,0.016922623360777177,-0.09511593219891287,0.5513382616187993,0.07447774289720253,0.0005467687435042762,9.106831531337026e-17
248,27.03,25.82,0.6684185328208989,-0.5000000000000017,0.016922623360781205,-0.17254108055138692,0.5513382616187991,-0.13190000298059154,-0.022139183879519273,-2.196275507285337e-16
249,26.45,27.33,0.6684185328208989,-0.1666666666666685,0.016922623360779848,-0.1725410805513895,0.5513382616187991,-0.13190000298059154,-0.022139183879519266,-2.148331946147389e-16
250,25.36,32.04,0.6684185328208989,0.1666666666666647,0.01692262336077866,-0.17254108055139206,0.5513382616187991,-0.13190000298059154,-0.022139183879519263,-2.1003883850094406e-16
251,26.45,31.28,0.6684185328208989,0.4999999999999978,0.016922623360777305,-0.17254108055139464,0.5513382616187992,-0.13190000298059154,-0.022139183879519256,-2.0524448238714915e-16
252,24.37,25.11,0.6059810041507002,-0.49999999999999994,0.01692262336078113,0.015385410707830385,0.5513382616187991,-0.13878804421070182,-0.0012578403723099492,9.389898936211385e-17
253,23.89,24.77,0.6059810041507002,-0.16666666666666646,0.016922623360779872,0.015385410707827816,0.5513382616187992,-0.13878804421070182,-0.001257840372309943,9.869334547590868e-17
254,22.89,28.88,0.6059810041507002,0.16666666666666666,0.01692262336077855,0.015385410707825248,0.5513382616187992,-0.13878804421070182,-0.0012578403723099388,1.0348770158970352e-16
255,23.86,27.69,0.6059810041507002,0.49999999999999983,0.016922623360777263,0.01538541070782268,0.5513382616187993,-0.13878804421070182,-0.0012578403723099325,1.0828205770349839e-16
256,37.03,34.99,0.5535039622656194,-0.4999999999999976,0.016922623360781146,0.192929943319806,0.5513382616187991,-0.1341897102042391,-0.0011772603089438968,-3.9713464191928077e-17
257,36.71,34.18,0.5535039622656194,-0.16666666666666444,0.016922623360779755,0.19292994331980343,0.5513382616187992,-0.1341897102042391,-0.0011772603089438905,-3.491910807813322e-17
258,36.77,43.14,0.5535039622656194,0.16666666666666863,0.016922623360778568,0.19292994331980087,0.5513382616187992,-0.1341897102042391,-0.0011772603089438864,-3.012475196433839e-17
259,35.48,41.26,0.5535039622656194,0.5000000000000021,0.016922623360777312,0.1929299433197983,0.5513382616187993,-0.1341897102042391,-0.00117726030894388,-2.533039585054354e-17
260,32.31,34.25,0.6385391922455281,-0.49999999999999306,0.016922623360781017,0.6358261155434809,0.5513382616187991,0.06989832844990695,0.042470615884655206,-1.4262552589870846e-16
261,33.21,34.35,0.6385391922455281,-0.16666666666665958,0.01692262336077983,0.6358261155434782,0.551338261618799,0.06989832844990695,0.042470615884655206,-1.3783116978491365e-16
262,32.46,33.64,0.6385391922455281,0.16666666666667346,0.01692262336077851,0.6358261155434757,0.5513382616187992,0.06989832844990695,0.04247061588465521,-1.3303681367111879e-16
263,33.27,33.88,0.6385391922455281,0.5000000000000066,0.016922623360777288,0.6358261155434731,0.5513382616187992,0.06989832844990695,0.04247061588465522,-1.2824245755732395e-16
264,10.47,13.65,-0.613229721781238,-0.5000000000000053,0.016922623360780886,-0.4714476067597058,0.5513382616187993,-0.012812771397632096,0.0242309688824693,-8.570765567535114e-18
265,10.37,13.44,-0.613229721781238,-0.16666666666667226,0.0169226233607798,-0.47144760675970837,0.5513382616187992,-0.012812771397632094,0.024230968882469305,-3.776409453740273e-18
266,10.34,13.72,-0.613229721781238,0.16666666666666086,0.016922623360778443,-0.471447606759711,0.5513382616187993,-0.01281277139763209,0.02423096888246931,1.0179466600545748e-18
267,10.39,13.5,-0.613229721781238,0.4999999999999941,0.01692262336077729,-0.47144760675971353,0.5513382616187993,-0.012812771397632088,0.024230968882469315,5.812302773849415e-18
268,10.78,14.18,-0.6657067636663189,-0.5000000000000033,0.016922623360781115,-0.29390307414773,0.5513382616187988,-0.008214437391169505,0.024311548945835513,-1.129472472235875e-16
269,10.7,13.75,-0.6657067636663189,-0.16666666666667013,0.016922623360779824,-0.2939030741477326,0.551338261618799,-0.008214437391169503,0.024311548945835516,-1.0815289110979263e-16
270,10.67,14.26,-0.6657067636663189,0.16666666666666297,0.01692262336077857,-0.29390307414773514,0.5513382616187991,-0.008214437391169501,0.024311548945835523,-1.0335853499599781e-16
271,13.69,13.89,-0.6657067636663189,0.4999999999999961,0.016922623360777284,-0.29390307414773775,0.5513382616187991,-0.008214437391169498,0.02431154894583553,-9.856417888220295e-17
272,11.21,14.55,-0.708223318766282,-0.5000000000000014,0.016922623360781007,-0.1267405001829958,0.5513382616187992,0.007870271851866005,0.003591365565358971,-2.2662099313682985e-16
273,11.14,14.28,-0.708223318766282,-0.16666666666666807,0.016922623360779685,-0.12674050018299834,0.5513382616187992,0.007870271851866006,0.0035913655653589762,-2.21826637023035e-16
274,11.11,14.46,-0.708223318766282,0.16666666666666505,0.0169226233607785,-0.12674050018300093,0.5513382616187993,0.007870271851866008,0.003591365565358982,-2.170322809092402e-16
275,11.16,14.39,-0.708223318766282,0.4999999999999982,0.016922623360777277,-0.12674050018300348,0.5513382616187992,0.007870271851866012,0.003591365565358987,-2.1223792479544536e-16
276,11.38,14.54,-0.7607003606513627,-0.49999999999999933,0.016922623360780892,0.05080403242898002,0.5513382616187991,0.012468605858328758,0.0036719456287253385,1.1410173790896524e-16
277,11.34,14.81,-0.7607003606513627,-0.16666666666666607,0.016922623360779706,0.05080403242897745,0.5513382616187992,0.012468605858328763,0.0036719456287253437,1.1889609402276008e-16
278,11.22,14.65,-0.7607003606513627,0.16666666666666705,0.01692262336077838,0.05080403242897488,0.5513382616187993,0.012468605858328765,0.003671945628725349,1.2369045013655494e-16
279,11.34,14.87,-0.7607003606513627,0.5000000000000001,0.01692262336077723,0.05080403242897231,0.5513382616187992,0.012468605858328768,0.003671945628725354,1.2848480625034978e-16
280,15.16,19.24,-0.8032169157513255,-0.4999999999999974,0.01692262336078103,0.2179666063937143,0.5513382616187991,0.02855331510136426,-0.017048237751751214,1.7641259362138778e-17
281,15.37,19.18,-0.8032169157513255,-0.16666666666666394,0.016922623360779845,0.2179666063937117,0.5513382616187991,0.028553315101364263,-0.017048237751751207,2.2435615475933624e-17
282,15.12,19.26,-0.8032169157513255,0.16666666666666918,0.016922623360778488,0.21796660639370916,0.5513382616187992,0.028553315101364263,-0.017048237751751204,2.722997158972847e-17
283,15.36,19.29,-0.8032169157513255,0.5000000000000021,0.016922623360777232,0.21796660639370657,0.5513382616187993,0.02855331510136427,-0.017048237751751197,3.2024327703523314e-17
284,12.59,14.24,-0.8457334708512885,-0.4999999999999951,0.016922623360781066,0.38512918035844856,0.5513382616187991,0.044638024344399736,-0.03776842113222777,-9.029473076229827e-17
285,12.74,13.97,-0.8457334708512885,-0.16666666666666183,0.016922623360779675,0.38512918035844607,0.5513382616187991,0.044638024344399736,-0.03776842113222776,-8.550037464850342e-17
286,12.8,13.99,-0.8457334708512885,0.16666666666667135,0.01692262336077852,0.38512918035844346,0.5513382616187991,0.044638024344399736,-0.03776842113222775,-8.070601853470859e-17
287,12.62,14.15,-0.8457334708512885,0.5000000000000044,0.016922623360777232,0.3851291803584409,0.5513382616187992,0.044638024344399736,-0.03776842113222775,-7.591166242091373e-17
288,28.15,29.79,1.06199952662898,-0.5000000000000027,0.18014950406526736,-0.33829309491149,-0.3169830990625354,0.18799867768126483,-0.019432270205797412,-1.3413454311977906e-16
289,28.15,29.79,1.06199952662898,-0.16666666666666946,0.1801495040652661,-0.33829309491149256,-0.3169830990625354,0.18799867768126483,-0.0194322702057974,-1.2934018700598423e-16
290,28.37,29.28,1.06199952662898,0.16666666666666372,0.18014950406526486,-0.3382930949114952,-0.31698309906253536,0.18799867768126483,-0.019432270205797395,-1.245458308921894e-16
291,28.41,29.49,1.06199952662898,0.49999999999999684,0.1801495040652636,-0.33829309491149767,-0.31698309906253536,0.18799867768126483,-0.019432270205797395,-1.1975147477839455e-16
292,32.68,36.12,0.8683683333560877,-0.5000000000000001,0.1801495040652673,-0.09511593219890513,-0.31698309906253536,0.07447774289720252,0.0005467687435042694,6.73265479424421e-17
293,33.48,33.17,0.8683683333560877,-0.16666666666666688,0.18014950406526606,-0.0951159321989077,-0.31698309906253536,0.07447774289720252,0.0005467687435042746,7.212090405623695e-17
294,32.84,32.71,0.8683683333560877,0.1666666666666663,0.18014950406526486,-0.09511593219891026,-0.31698309906253536,0.07447774289720252,0.0005467687435042798,7.69152601700318e-17
295,32.0,37.58,0.8683683333560877,0.49999999999999944,0.18014950406526348,-0.09511593219891283,-0.31698309906253513,0.07447774289720252,0.000546768743504285,8.170961628382665e-17
296,29.54,33.98,0.6684185328208989,-0.5000000000000007,0.1801495040652675,-0.17254108055138692,-0.3169830990625355,-0.13190000298059157,-0.022139183879519266,-2.2898624975807735e-16
297,30.05,28.61,0.6684185328208989,-0.16666666666666757,0.1801495040652662,-0.1725410805513895,-0.3169830990625354,-0.13190000298059157,-0.022139183879519263,-2.241918936442825e-16
298,29.6,30.12,0.6684185328208989,0.16666666666666557,0.180149504065265,-0.17254108055139206,-0.3169830990625354,-0.13190000298059157,-0.022139183879519252,-2.1939753753048765e-16
299,28.66,34.73,0.6684185328208989,0.4999999999999987,0.1801495040652637,-0.17254108055139464,-0.3169830990625353,-0.13190000298059157,-0.02213918387951925,-2.146031814166928e-16
300,26.84,30.17,0.6059810041507002,-0.499999999999999,0.18014950406526736,0.0153854107078304,-0.3169830990625354,-0.13878804421070182,-0.001257840372309943,8.454029033257021e-17
301,27.27,27.84,0.6059810041507002,-0.16666666666666557,0.18014950406526611,0.015385410707827833,-0.31698309906253536,-0.13878804421070182,-0.0012578403723099367,8.933464644636503e-17
302,26.97,27.25,0.6059810041507002,0.16666666666666755,0.1801495040652648,0.015385410707825266,-0.31698309906253525,-0.13878804421070182,-0.0012578403723099325,9.412900256015991e-17
303,26.19,31.39,0.6059810041507002,0.5000000000000007,0.18014950406526356,0.015385410707822695,-0.31698309906253525,-0.13878804421070182,-0.0012578403723099265,9.892335867395475e-17
304,38.67,43.8,0.5535039622656194,-0.4999999999999968,0.18014950406526742,0.192929943319806,-0.31698309906253547,-0.13418971020423912,-0.0011772603089438883,-4.907216322147171e-17
305,40.03,37.81,0.5535039622656194,-0.16666666666666352,0.18014950406526611,0.19292994331980343,-0.31698309906253536,-0.13418971020423912,-0.0011772603089438823,-4.4277807107676856e-17
306,39.86,36.85,0.5535039622656194,0.16666666666666952,0.18014950406526486,0.19292994331980087,-0.3169830990625353,-0.13418971020423912,-0.0011772603089438781,-3.948345099388201e-17
307,39.04,45.52,0.5535039622656194,0.5000000000000029,0.1801495040652636,0.1929299433197983,-0.31698309906253525,-0.13418971020423912,-0.0011772603089438719,-3.468909488008717e-17
308,36.96,36.85,0.6385391922455281,-0.4999999999999921,0.1801495040652674,0.6358261155434809,-0.31698309906253547,0.06989832844990694,0.042470615884655206,-1.5198422492825212e-16
309,36.13,37.58,0.6385391922455281,-0.1666666666666587,0.18014950406526617,0.6358261155434782,-0.3169830990625354,0.06989832844990694,0.04247061588465521,-1.4718986881445729e-16
310,36.91,37.45,0.6385391922455281,0.16666666666667435,0.18014950406526486,0.6358261155434757,-0.3169830990625353,0.06989832844990694,0.04247061588465522,-1.423955127006624e-16
311,36.43,36.62,0.6385391922455281,0.5000000000000075,0.18014950406526362,0.6358261155434731,-0.3169830990625353,0.06989832844990694,0.04247061588465522,-1.376011565868676e-16
312,12.43,15.19,-0.613229721781238,-0.5000000000000043,0.18014950406526725,-0.4714476067597058,-0.3169830990625353,-0.012812771397632108,0.024230968882469308,-1.7929464597078745e-17
313,12.5,15.5,-0.613229721781238,-0.16666666666667138,0.18014950406526606,-0.47144760675970837,-0.31698309906253536,-0.012812771397632105,0.024230968882469315,-1.3135108483283903e-17
314,12.41,15.28,-0.613229721781238,0.16666666666666174,0.18014950406526475,-0.471447606759711,-0.31698309906253525,-0.012812771397632101,0.024230968882469322,-8.340752369489059e-18
315,12.45,15.5,-0.613229721781238,0.49999999999999506,0.18014950406526353,-0.47144760675971353,-0.3169830990625352,-0.0128127713976321,0.024230968882469325,-3.546396255694213e-18
